imo,typnum,visit_num,start,end,Deadweight,ShiptypeLevel5,type,number,time_difference,port_name
9299707.0,berth2,2,2022-02-16 10:43:27,2022-02-17 07:24:29,109857.0,Crude Oil Tanker,berth,2,0 days 20:41:02,MONGSTAD
9373668.0,berth2,0,2021-03-22 22:28:23,2021-03-23 20:32:08,115949.0,Crude Oil Tanker,berth,2,0 days 22:03:45,MONGSTAD
9410882.0,berth2,0,2021-04-15 08:37:39,2021-04-16 10:19:41,112827.0,Crude Oil Tanker,berth,2,1 days 01:42:02,MONGSTAD
9779965.0,berth2,1,2020-11-12 08:18:48,2020-11-13 14:36:54,113563.0,Crude Oil Tanker,berth,2,1 days 06:18:06,MONGSTAD
9779965.0,berth2,2,2020-11-23 19:09:54,2020-11-24 20:50:55,113563.0,Crude Oil Tanker,berth,2,1 days 01:41:01,MONGSTAD
9779965.0,berth2,3,2020-12-20 18:43:14,2020-12-21 17:52:10,113563.0,Crude Oil Tanker,berth,2,0 days 23:08:56,MONGSTAD
9779965.0,berth2,4,2021-11-23 00:30:20,2021-11-24 00:42:26,113563.0,Crude Oil Tanker,berth,2,1 days 00:12:06,MONGSTAD
9779965.0,berth2,5,2022-03-24 15:29:20,2022-03-25 23:40:13,113563.0,Crude Oil Tanker,berth,2,1 days 08:10:53,MONGSTAD
9779965.0,berth2,6,2022-10-31 10:47:34,2022-11-01 08:13:16,113563.0,Crude Oil Tanker,berth,2,0 days 21:25:42,MONGSTAD
9863560.0,berth2,0,2022-03-06 07:29:25,2022-03-07 02:32:30,103118.0,Shuttle Tanker,berth,2,0 days 19:03:05,MONGSTAD
9297890.0,berth3,0,2020-06-04 05:51:32,2020-06-05 18:45:42,163292.0,Crude Oil Tanker,berth,3,1 days 12:54:10,MONGSTAD
9378369.0,berth3,0,2022-01-06 05:25:41,2022-01-07 15:45:43,159021.0,Crude Oil Tanker,berth,3,1 days 10:20:02,MONGSTAD
9378369.0,berth3,1,2022-05-25 23:34:44,2022-05-27 03:04:56,159021.0,Crude Oil Tanker,berth,3,1 days 03:30:12,MONGSTAD
9779939.0,berth3,0,2022-12-20 22:33:07,2022-12-22 06:59:52,113689.0,Crude/Oil Products Tanker,berth,3,1 days 08:26:45,MONGSTAD
9683049.0,berth4,0,2022-07-05 08:09:25,2022-07-07 00:52:05,109475.0,Crude Oil Tanker,berth,4,1 days 16:42:40,MONGSTAD
9779953.0,berth4,0,2022-09-18 09:57:21,2022-09-19 07:21:32,113563.0,Crude Oil Tanker,berth,4,0 days 21:24:11,MONGSTAD
9780251.0,berth4,0,2020-09-05 16:38:54,2020-09-06 14:59:49,109900.0,Crude/Oil Products Tanker,berth,4,0 days 22:20:55,MONGSTAD
9780251.0,berth4,1,2020-09-30 12:04:54,2020-10-01 10:55:47,109900.0,Crude/Oil Products Tanker,berth,4,0 days 22:50:53,MONGSTAD
9780251.0,berth4,2,2022-12-12 22:09:57,2022-12-13 21:22:15,109900.0,Crude/Oil Products Tanker,berth,4,0 days 23:12:18,MONGSTAD
9837171.0,berth4,0,2020-08-12 05:03:04,2020-08-13 08:27:35,129734.0,Shuttle Tanker,berth,4,1 days 03:24:31,MONGSTAD
9315185.0,berth1,0,2020-07-21 13:45:15,2020-07-22 15:13:15,163216.0,Crude Oil Tanker,berth,1,1 days 01:28:00,MONGSTAD
9594781.0,berth1,0,2020-02-24 19:18:23,2020-02-25 21:09:40,158542.0,Crude Oil Tanker,berth,1,1 days 01:51:17,MONGSTAD
9737371.0,berth1,0,2021-05-16 14:24:33,2021-05-17 00:22:03,113651.0,Crude Oil Tanker,berth,1,0 days 09:57:30,MONGSTAD
9788899.0,berth1,0,2020-07-14 09:54:32,2020-07-15 11:57:41,301187.0,Crude Oil Tanker,berth,1,1 days 02:03:09,MONGSTAD
9816323.0,berth1,0,2020-04-22 03:49:46,2020-04-24 01:39:40,315221.0,Crude Oil Tanker,berth,1,1 days 21:49:54,MONGSTAD
9858450.0,berth1,0,2020-10-03 07:56:26,2020-10-05 09:47:14,299999.0,Crude Oil Tanker,berth,1,2 days 01:50:48,MONGSTAD
9858450.0,berth1,1,2021-01-18 12:10:03,2021-01-20 01:40:02,299999.0,Crude Oil Tanker,berth,1,1 days 13:29:59,MONGSTAD
9858450.0,berth1,2,2021-07-03 09:12:54,2021-07-05 03:50:59,299999.0,Crude Oil Tanker,berth,1,1 days 18:38:05,MONGSTAD
9858450.0,berth1,3,2021-11-19 09:46:48,2021-11-21 16:47:03,299999.0,Crude Oil Tanker,berth,1,2 days 07:00:15,MONGSTAD
9858450.0,berth1,4,2022-03-02 10:44:58,2022-03-04 05:09:43,299999.0,Crude Oil Tanker,berth,1,1 days 18:24:45,MONGSTAD
9724348.0,berth2,0,2020-12-12 01:48:39,2020-12-13 04:40:24,113554.0,Crude Oil Tanker,berth,2,1 days 02:51:45,MONGSTAD
9724348.0,berth2,1,2021-11-28 23:14:27,2021-11-30 07:53:17,113554.0,Crude Oil Tanker,berth,2,1 days 08:38:50,MONGSTAD
9783899.0,berth2,0,2022-08-13 14:49:02,2022-08-14 12:20:18,108524.0,Crude Oil Tanker,berth,2,0 days 21:31:16,MONGSTAD
9795062.0,berth2,0,2020-02-15 02:54:50,2020-02-16 06:56:28,113416.0,Crude Oil Tanker,berth,2,1 days 04:01:38,MONGSTAD
9795062.0,berth2,1,2020-02-23 18:02:49,2020-02-24 12:20:48,113416.0,Crude Oil Tanker,berth,2,0 days 18:17:59,MONGSTAD
9321689.0,berth3,0,2020-05-23 22:28:17,2020-05-24 21:32:25,114523.0,Crude Oil Tanker,berth,3,0 days 23:04:08,MONGSTAD
9321689.0,berth3,1,2021-11-28 01:08:27,2021-11-29 11:25:39,114523.0,Crude Oil Tanker,berth,3,1 days 10:17:12,MONGSTAD
9389497.0,berth3,0,2021-08-16 22:05:48,2021-08-19 03:42:02,37961.0,Chemical/Products Tanker,berth,3,2 days 05:36:14,MONGSTAD
9411226.0,berth3,0,2021-08-26 17:34:27,2021-08-27 18:46:27,158143.0,Crude Oil Tanker,berth,3,1 days 01:12:00,MONGSTAD
9593012.0,berth3,0,2022-05-16 10:12:46,2022-05-18 11:30:46,159500.0,Crude Oil Tanker,berth,3,2 days 01:18:00,MONGSTAD
9389071.0,berth4,0,2020-03-20 07:34:32,2020-03-21 04:25:34,107157.0,Crude Oil Tanker,berth,4,0 days 20:51:02,MONGSTAD
9711468.0,berth4,0,2021-06-04 09:01:25,2021-06-05 19:25:03,113998.0,Crude/Oil Products Tanker,berth,4,1 days 10:23:38,MONGSTAD
9305556.0,berth1,0,2022-03-06 13:09:40,2022-03-07 10:51:39,117099.0,Crude Oil Tanker,berth,1,0 days 21:41:59,MONGSTAD
9305556.0,berth1,1,2022-05-20 18:47:23,2022-05-21 14:46:01,117099.0,Crude Oil Tanker,berth,1,0 days 19:58:38,MONGSTAD
9305556.0,berth1,2,2022-10-05 16:38:58,2022-10-06 11:35:32,117099.0,Crude Oil Tanker,berth,1,0 days 18:56:34,MONGSTAD
9458016.0,berth1,0,2022-03-01 10:38:47,2022-03-02 09:20:44,115618.0,Crude Oil Tanker,berth,1,0 days 22:41:57,MONGSTAD
9488839.0,berth1,0,2020-01-15 14:14:42,2020-01-16 15:47:15,11215.0,Chemical/Products Tanker,berth,1,1 days 01:32:33,MONGSTAD
9731169.0,berth1,0,2021-05-11 12:47:08,2021-05-13 06:27:56,299507.0,Crude Oil Tanker,berth,1,1 days 17:40:48,MONGSTAD
9314105.0,berth3,0,2022-05-20 10:23:54,2022-05-21 07:33:11,107081.0,Crude Oil Tanker,berth,3,0 days 21:09:17,MONGSTAD
9314105.0,berth3,1,2022-07-26 12:44:28,2022-07-27 12:51:56,107081.0,Crude Oil Tanker,berth,3,1 days 00:07:28,MONGSTAD
9420631.0,berth3,0,2021-06-10 14:00:24,2021-06-11 11:03:46,107505.0,Crude Oil Tanker,berth,3,0 days 21:03:22,MONGSTAD
9420631.0,berth3,1,2022-04-05 21:42:52,2022-04-07 00:17:27,107505.0,Crude Oil Tanker,berth,3,1 days 02:34:35,MONGSTAD
9422835.0,berth3,0,2020-03-19 23:43:56,2020-03-20 21:41:25,109039.0,Crude Oil Tanker,berth,3,0 days 21:57:29,MONGSTAD
9711456.0,berth3,0,2022-04-22 03:27:55,2022-04-23 05:46:12,113969.0,Crude/Oil Products Tanker,berth,3,1 days 02:18:17,MONGSTAD
9288746.0,berth4,0,2020-08-15 23:09:20,2020-08-17 07:22:56,105042.0,Crude Oil Tanker,berth,4,1 days 08:13:36,MONGSTAD
9724075.0,berth4,0,2020-03-27 14:50:18,2020-03-28 10:21:37,113736.0,Crude Oil Tanker,berth,4,0 days 19:31:19,MONGSTAD
9724075.0,berth4,1,2020-05-24 19:21:06,2020-05-25 20:09:28,113736.0,Crude Oil Tanker,berth,4,1 days 00:48:22,MONGSTAD
9724075.0,berth4,2,2020-07-10 14:26:50,2020-07-11 18:17:50,113736.0,Crude Oil Tanker,berth,4,1 days 03:51:00,MONGSTAD
9724075.0,berth4,3,2020-08-17 12:01:08,2020-08-18 09:13:08,113736.0,Crude Oil Tanker,berth,4,0 days 21:12:00,MONGSTAD
9724075.0,berth4,4,2020-09-01 08:31:18,2020-09-02 08:17:42,113736.0,Crude Oil Tanker,berth,4,0 days 23:46:24,MONGSTAD
9724075.0,berth4,5,2020-09-17 16:31:21,2020-09-18 15:33:42,113736.0,Crude Oil Tanker,berth,4,0 days 23:02:21,MONGSTAD
9724075.0,berth4,6,2020-10-09 18:31:56,2020-10-10 19:25:56,113736.0,Crude Oil Tanker,berth,4,1 days 00:54:00,MONGSTAD
9724075.0,berth4,7,2021-11-05 22:14:01,2021-11-06 19:04:59,113736.0,Crude Oil Tanker,berth,4,0 days 20:50:58,MONGSTAD
9724075.0,berth4,8,2022-05-16 21:55:33,2022-05-18 00:25:45,113736.0,Crude Oil Tanker,berth,4,1 days 02:30:12,MONGSTAD
9724075.0,berth4,9,2022-07-12 12:01:46,2022-07-13 11:04:12,113736.0,Crude Oil Tanker,berth,4,0 days 23:02:26,MONGSTAD
9724075.0,berth4,10,2022-08-14 16:40:05,2022-08-15 18:49:05,113736.0,Crude Oil Tanker,berth,4,1 days 02:09:00,MONGSTAD
,berth4,3,2020-01-31 17:21:10,2020-02-05 23:21:49,,,berth,4,5 days 06:00:39,MONGSTAD
,berth4,5,2020-02-29 03:09:06,2020-03-03 11:59:59,,,berth,4,3 days 08:50:53,MONGSTAD
,berth4,11,2020-05-20 18:58:24,2020-05-24 19:22:32,,,berth,4,4 days 00:24:08,MONGSTAD
,berth4,13,2020-06-06 21:52:07,2020-06-10 20:36:05,,,berth,4,3 days 22:43:58,MONGSTAD
,berth4,21,2020-11-10 13:01:21,2020-11-12 15:11:44,,,berth,4,2 days 02:10:23,MONGSTAD
,berth4,22,2020-11-23 08:22:58,2020-11-26 03:32:52,,,berth,4,2 days 19:09:54,MONGSTAD
,berth4,25,2021-01-03 19:28:12,2021-01-04 23:03:04,,,berth,4,1 days 03:34:52,MONGSTAD
,berth4,27,2021-01-19 10:54:16,2021-01-24 22:09:05,,,berth,4,5 days 11:14:49,MONGSTAD
,berth4,34,2021-06-15 11:52:21,2021-06-18 06:05:53,,,berth,4,2 days 18:13:32,MONGSTAD
,berth4,35,2021-06-30 00:03:17,2021-07-05 07:03:53,,,berth,4,5 days 07:00:36,MONGSTAD
,berth4,38,2021-09-25 07:25:09,2021-09-29 01:40:26,,,berth,4,3 days 18:15:17,MONGSTAD
,berth4,40,2021-10-13 23:07:49,2021-10-18 21:44:30,,,berth,4,4 days 22:36:41,MONGSTAD
,berth4,42,2021-11-05 22:11:16,2021-11-09 09:20:11,,,berth,4,3 days 11:08:55,MONGSTAD
,berth4,44,2021-12-01 10:02:12,2021-12-03 01:35:22,,,berth,4,1 days 15:33:10,MONGSTAD
,berth4,45,2021-12-10 01:17:26,2021-12-15 10:58:00,,,berth,4,5 days 09:40:34,MONGSTAD
,berth4,49,2022-03-09 10:28:54,2022-03-12 23:08:29,,,berth,4,3 days 12:39:35,MONGSTAD
,berth4,52,2022-05-08 16:18:30,2022-05-10 21:29:16,,,berth,4,2 days 05:10:46,MONGSTAD
,berth4,54,2022-06-03 14:38:29,2022-06-08 14:13:12,,,berth,4,4 days 23:34:43,MONGSTAD
,berth4,56,2022-06-20 18:43:22,2022-06-24 00:18:04,,,berth,4,3 days 05:34:42,MONGSTAD
,berth4,57,2022-07-28 06:32:16,2022-07-31 12:17:20,,,berth,4,3 days 05:45:04,MONGSTAD
,berth4,63,2022-11-08 10:46:28,2022-11-11 19:43:28,,,berth,4,3 days 08:57:00,MONGSTAD
9519482.0,berth1,0,2021-04-17 12:50:11,2021-04-19 02:55:36,321050.0,Crude Oil Tanker,berth,1,1 days 14:05:25,MONGSTAD
9588158.0,berth1,0,2020-07-22 19:44:49,2020-07-24 02:58:25,160152.0,Crude Oil Tanker,berth,1,1 days 07:13:36,MONGSTAD
9759757.0,berth1,0,2022-06-15 12:15:38,2022-06-16 15:37:44,157460.0,Crude Oil Tanker,berth,1,1 days 03:22:06,MONGSTAD
9771339.0,berth1,0,2020-02-01 18:51:49,2020-02-03 04:00:13,299334.0,Crude Oil Tanker,berth,1,1 days 09:08:24,MONGSTAD
9794006.0,berth1,0,2022-01-02 06:30:58,2022-01-04 19:11:04,318747.0,Crude Oil Tanker,berth,1,2 days 12:40:06,MONGSTAD
9336426.0,berth2,0,2022-03-04 07:00:58,2022-03-05 03:11:28,105827.0,Crude Oil Tanker,berth,2,0 days 20:10:30,MONGSTAD
9413559.0,berth2,0,2021-04-04 00:16:16,2021-04-05 05:19:16,111107.0,Crude/Oil Products Tanker,berth,2,1 days 05:03:00,MONGSTAD
9418597.0,berth2,0,2020-03-17 08:43:50,2020-03-18 04:38:58,156493.0,Crude Oil Tanker,berth,2,0 days 19:55:08,MONGSTAD
9420631.0,berth2,1,2022-02-18 15:57:14,2022-02-19 21:33:20,107505.0,Crude Oil Tanker,berth,2,1 days 05:36:06,MONGSTAD
9420631.0,berth2,2,2022-03-17 08:51:31,2022-03-18 07:35:17,107505.0,Crude Oil Tanker,berth,2,0 days 22:43:46,MONGSTAD
9314818.0,berth3,0,2022-02-15 11:11:41,2022-02-17 10:14:05,37273.0,Chemical/Products Tanker,berth,3,1 days 23:02:24,MONGSTAD
9404833.0,berth3,0,2021-10-13 00:56:07,2021-10-14 03:14:17,159955.0,Crude Oil Tanker,berth,3,1 days 02:18:10,MONGSTAD
9427641.0,berth3,0,2022-05-13 18:05:07,2022-05-14 18:33:19,149999.0,Crude Oil Tanker,berth,3,1 days 00:28:12,MONGSTAD
9724075.0,berth3,0,2020-01-07 11:37:48,2020-01-09 02:36:44,113736.0,Crude Oil Tanker,berth,3,1 days 14:58:56,MONGSTAD
9724075.0,berth3,1,2021-09-01 11:04:27,2021-09-02 10:34:30,113736.0,Crude Oil Tanker,berth,3,0 days 23:30:03,MONGSTAD
9724075.0,berth3,2,2022-01-04 17:05:40,2022-01-05 14:32:56,113736.0,Crude Oil Tanker,berth,3,0 days 21:27:16,MONGSTAD
9724087.0,berth3,1,2022-07-22 16:27:44,2022-07-23 13:12:05,113737.0,Crude Oil Tanker,berth,3,0 days 20:44:21,MONGSTAD
9772931.0,berth3,0,2022-11-19 19:37:47,2022-11-20 21:15:26,158455.0,Crude Oil Tanker,berth,3,1 days 01:37:39,MONGSTAD
9299707.0,berth4,0,2022-01-10 08:52:14,2022-01-11 16:29:26,109857.0,Crude Oil Tanker,berth,4,1 days 07:37:12,MONGSTAD
9737400.0,berth4,0,2020-02-05 23:15:34,2020-02-07 13:39:04,113039.0,Crude Oil Tanker,berth,4,1 days 14:23:30,MONGSTAD
9737400.0,berth4,1,2020-04-15 19:27:04,2020-04-17 01:12:04,113039.0,Crude Oil Tanker,berth,4,1 days 05:45:00,MONGSTAD
9737400.0,berth4,2,2020-05-20 19:16:17,2020-05-22 03:35:31,113039.0,Crude Oil Tanker,berth,4,1 days 08:19:14,MONGSTAD
9737400.0,berth4,3,2020-06-22 06:18:09,2020-06-23 15:05:42,113039.0,Crude Oil Tanker,berth,4,1 days 08:47:33,MONGSTAD
9857468.0,berth4,0,2021-06-22 21:57:16,2021-06-23 20:07:12,111932.0,Crude Oil Tanker,berth,4,0 days 22:09:56,MONGSTAD
9365752.0,berth1,0,2021-02-24 10:41:15,2021-02-26 09:03:37,319994.0,Crude Oil Tanker,berth,1,1 days 22:22:22,MONGSTAD
9739501.0,berth1,0,2020-04-01 00:00:06,2020-04-03 08:46:06,299392.0,Crude Oil Tanker,berth,1,2 days 08:46:00,MONGSTAD
9893058.0,berth1,0,2022-07-18 09:27:26,2022-07-19 07:30:48,113306.0,Crude/Oil Products Tanker,berth,1,0 days 22:03:22,MONGSTAD
9341067.0,berth2,0,2021-03-25 23:34:02,2021-03-27 03:51:59,110119.0,Crude Oil Tanker,berth,2,1 days 04:17:57,MONGSTAD
9341067.0,berth2,1,2021-04-09 16:35:54,2021-04-10 13:04:10,110119.0,Crude Oil Tanker,berth,2,0 days 20:28:16,MONGSTAD
9361524.0,berth2,0,2020-02-25 05:09:08,2020-02-26 04:21:07,105342.0,Crude Oil Tanker,berth,2,0 days 23:11:59,MONGSTAD
9361524.0,berth2,1,2021-11-07 09:27:47,2021-11-08 06:45:46,105342.0,Crude Oil Tanker,berth,2,0 days 21:17:59,MONGSTAD
9361524.0,berth2,2,2021-12-22 14:56:55,2021-12-23 10:34:05,105342.0,Crude Oil Tanker,berth,2,0 days 19:37:10,MONGSTAD
9436161.0,berth2,0,2020-04-08 13:58:55,2020-04-09 00:34:56,850.0,Bunkering Tanker (Oil),berth,2,0 days 10:36:01,MONGSTAD
9436161.0,berth2,1,2020-05-23 21:50:37,2020-05-24 02:38:52,850.0,Bunkering Tanker (Oil),berth,2,0 days 04:48:15,MONGSTAD
9436161.0,berth2,4,2020-12-03 13:11:05,2020-12-05 21:14:08,850.0,Bunkering Tanker (Oil),berth,2,2 days 08:03:03,MONGSTAD
9436161.0,berth2,14,2021-11-17 23:53:19,2021-11-18 00:52:43,850.0,Bunkering Tanker (Oil),berth,2,0 days 00:59:24,MONGSTAD
9436161.0,berth2,16,2022-02-14 07:54:30,2022-02-18 19:30:31,850.0,Bunkering Tanker (Oil),berth,2,4 days 11:36:01,MONGSTAD
9542984.0,berth2,0,2022-06-19 23:18:51,2022-06-20 23:19:49,15188.0,LPG Tanker,berth,2,1 days 00:00:58,MONGSTAD
9726580.0,berth2,0,2022-08-20 22:45:00,2022-08-21 22:25:56,109900.0,Crude/Oil Products Tanker,berth,2,0 days 23:40:56,MONGSTAD
9767340.0,berth2,0,2020-04-21 13:09:39,2020-04-22 20:10:52,109896.0,Crude/Oil Products Tanker,berth,2,1 days 07:01:13,MONGSTAD
9767340.0,berth2,1,2022-11-03 13:10:34,2022-11-04 11:08:12,109896.0,Crude/Oil Products Tanker,berth,2,0 days 21:57:38,MONGSTAD
9826720.0,berth2,0,2020-10-23 22:02:41,2020-10-24 18:40:41,113170.0,Crude Oil Tanker,berth,2,0 days 20:38:00,MONGSTAD
9853266.0,berth2,0,2021-01-26 10:28:15,2021-01-27 14:23:26,109998.0,Crude/Oil Products Tanker,berth,2,1 days 03:55:11,MONGSTAD
9865104.0,berth2,0,2022-12-21 15:25:14,2022-12-22 14:41:03,115468.0,Crude/Oil Products Tanker,berth,2,0 days 23:15:49,MONGSTAD
9892444.0,berth2,0,2022-05-25 07:53:36,2022-05-26 13:44:21,112459.0,Crude Oil Tanker,berth,2,1 days 05:50:45,MONGSTAD
9892444.0,berth2,1,2022-07-01 09:54:47,2022-07-02 12:18:52,112459.0,Crude Oil Tanker,berth,2,1 days 02:24:05,MONGSTAD
9892444.0,berth2,2,2022-12-28 10:10:23,2022-12-29 15:13:15,112459.0,Crude Oil Tanker,berth,2,1 days 05:02:52,MONGSTAD
9910533.0,berth2,0,2022-08-27 21:49:14,2022-08-28 16:46:19,112066.0,Crude Oil Tanker,berth,2,0 days 18:57:05,MONGSTAD
9910533.0,berth2,1,2022-12-05 09:53:23,2022-12-06 12:08:21,112066.0,Crude Oil Tanker,berth,2,1 days 02:14:58,MONGSTAD
9321677.0,berth3,0,2022-05-01 01:09:11,2022-05-02 14:33:33,114523.0,Crude Oil Tanker,berth,3,1 days 13:24:22,MONGSTAD
9325049.0,berth3,0,2021-06-12 05:33:43,2021-06-13 11:18:50,158425.0,Crude Oil Tanker,berth,3,1 days 05:45:07,MONGSTAD
9910533.0,berth3,0,2022-07-21 00:41:46,2022-07-22 00:11:45,112066.0,Crude Oil Tanker,berth,3,0 days 23:29:59,MONGSTAD
9910533.0,berth3,1,2022-11-16 16:46:21,2022-11-17 11:03:49,112066.0,Crude Oil Tanker,berth,3,0 days 18:17:28,MONGSTAD
9628300.0,berth4,0,2022-10-29 12:06:38,2022-10-30 13:32:01,123166.0,Shuttle Tanker,berth,4,1 days 01:25:23,MONGSTAD
9628300.0,berth4,1,2022-11-11 19:54:27,2022-11-12 17:15:29,123166.0,Shuttle Tanker,berth,4,0 days 21:21:02,MONGSTAD
9645425.0,berth4,0,2020-07-08 08:07:39,2020-07-09 12:07:40,158888.0,Crude Oil Tanker,berth,4,1 days 04:00:01,MONGSTAD
9316127.0,berth1,0,2020-09-05 17:13:41,2020-09-06 17:14:56,163545.0,Crude Oil Tanker,berth,1,1 days 00:01:15,MONGSTAD
9717278.0,berth1,0,2020-05-25 22:58:43,2020-05-27 20:46:19,39043.0,Chemical/Products Tanker,berth,1,1 days 21:47:36,MONGSTAD
9717278.0,berth1,1,2022-08-05 09:06:26,2022-08-07 08:17:33,39043.0,Chemical/Products Tanker,berth,1,1 days 23:11:07,MONGSTAD
9737395.0,berth1,0,2020-08-25 02:27:43,2020-08-26 00:49:30,113004.0,Crude Oil Tanker,berth,1,0 days 22:21:47,MONGSTAD
9737395.0,berth1,1,2021-03-17 12:10:58,2021-03-18 12:40:15,113004.0,Crude Oil Tanker,berth,1,1 days 00:29:17,MONGSTAD
9737395.0,berth1,2,2021-07-29 18:43:49,2021-07-30 21:28:34,113004.0,Crude Oil Tanker,berth,1,1 days 02:44:45,MONGSTAD
9737395.0,berth1,3,2022-03-19 16:22:47,2022-03-20 17:02:14,113004.0,Crude Oil Tanker,berth,1,1 days 00:39:27,MONGSTAD
9737395.0,berth1,4,2022-05-03 10:52:58,2022-05-04 10:26:40,113004.0,Crude Oil Tanker,berth,1,0 days 23:33:42,MONGSTAD
9737395.0,berth1,5,2022-06-10 15:57:12,2022-06-11 16:11:34,113004.0,Crude Oil Tanker,berth,1,1 days 00:14:22,MONGSTAD
9783708.0,berth1,0,2020-10-07 20:07:14,2020-10-09 17:34:33,298858.0,Crude Oil Tanker,berth,1,1 days 21:27:19,MONGSTAD
9783708.0,berth1,1,2021-05-19 08:21:03,2021-05-21 03:49:52,298858.0,Crude Oil Tanker,berth,1,1 days 19:28:49,MONGSTAD
9785237.0,berth1,0,2022-09-26 15:59:59,2022-09-27 15:05:39,159055.0,Crude Oil Tanker,berth,1,0 days 23:05:40,MONGSTAD
9791004.0,berth1,0,2021-09-12 22:41:45,2021-09-13 15:29:46,109898.0,Crude/Oil Products Tanker,berth,1,0 days 16:48:01,MONGSTAD
9791004.0,berth1,1,2021-10-27 03:42:17,2021-10-29 07:18:14,109898.0,Crude/Oil Products Tanker,berth,1,2 days 03:35:57,MONGSTAD
9791004.0,berth1,2,2022-04-24 20:30:16,2022-04-25 17:00:16,109898.0,Crude/Oil Products Tanker,berth,1,0 days 20:30:00,MONGSTAD
9791004.0,berth1,3,2022-07-14 08:03:57,2022-07-15 03:34:01,109898.0,Crude/Oil Products Tanker,berth,1,0 days 19:30:04,MONGSTAD
9818228.0,berth1,0,2022-04-03 00:50:42,2022-04-04 03:14:48,157526.0,Crude Oil Tanker,berth,1,1 days 02:24:06,MONGSTAD
9273064.0,berth2,0,2022-07-09 21:34:07,2022-07-11 15:28:47,148644.0,Shuttle Tanker,berth,2,1 days 17:54:40,MONGSTAD
9273064.0,berth2,1,2022-07-25 20:00:19,2022-07-26 22:22:13,148644.0,Shuttle Tanker,berth,2,1 days 02:21:54,MONGSTAD
9273064.0,berth2,2,2022-08-11 15:11:44,2022-08-13 03:28:22,148644.0,Shuttle Tanker,berth,2,1 days 12:16:38,MONGSTAD
9379208.0,berth3,0,2020-07-16 20:46:13,2020-07-17 21:51:11,159021.0,Crude Oil Tanker,berth,3,1 days 01:04:58,MONGSTAD
9528031.0,berth3,0,2020-04-08 22:35:19,2020-04-10 00:33:26,115738.0,Crude Oil Tanker,berth,3,1 days 01:58:07,MONGSTAD
9676137.0,berth3,0,2020-02-09 23:25:44,2020-02-11 02:55:28,120567.0,Shuttle Tanker,berth,3,1 days 03:29:44,MONGSTAD
9676137.0,berth3,1,2020-05-09 16:29:58,2020-05-11 07:30:18,120567.0,Shuttle Tanker,berth,3,1 days 15:00:20,MONGSTAD
9676137.0,berth3,2,2021-05-09 18:22:45,2021-05-11 18:54:28,120567.0,Shuttle Tanker,berth,3,2 days 00:31:43,MONGSTAD
9676137.0,berth3,3,2021-09-16 07:26:01,2021-09-17 09:36:10,120567.0,Shuttle Tanker,berth,3,1 days 02:10:09,MONGSTAD
9676137.0,berth3,4,2021-11-12 05:42:54,2021-11-13 07:23:34,120567.0,Shuttle Tanker,berth,3,1 days 01:40:40,MONGSTAD
9676137.0,berth3,5,2022-01-23 15:31:32,2022-01-24 19:21:47,120567.0,Shuttle Tanker,berth,3,1 days 03:50:15,MONGSTAD
9676137.0,berth3,6,2022-09-21 22:38:48,2022-09-22 17:58:02,120567.0,Shuttle Tanker,berth,3,0 days 19:19:14,MONGSTAD
9676137.0,berth3,7,2022-11-08 09:27:16,2022-11-09 06:15:59,120567.0,Shuttle Tanker,berth,3,0 days 20:48:43,MONGSTAD
9486491.0,berth1,0,2020-02-06 07:54:54,2020-02-08 12:48:54,318218.0,Crude Oil Tanker,berth,1,2 days 04:54:00,MONGSTAD
9743186.0,berth1,0,2020-01-27 19:37:16,2020-01-29 17:42:20,157409.0,Crude Oil Tanker,berth,1,1 days 22:05:04,MONGSTAD
9779941.0,berth1,0,2021-05-05 19:43:21,2021-05-07 03:48:11,113838.0,Crude/Oil Products Tanker,berth,1,1 days 08:04:50,MONGSTAD
9413547.0,berth2,0,2021-06-17 15:55:50,2021-06-19 01:20:55,111107.0,Crude/Oil Products Tanker,berth,2,1 days 09:25:05,MONGSTAD
9420629.0,berth2,0,2021-05-02 21:40:32,2021-05-03 20:07:52,107488.0,Crude Oil Tanker,berth,2,0 days 22:27:20,MONGSTAD
9711456.0,berth2,0,2022-03-14 10:38:43,2022-03-15 09:04:17,113969.0,Crude/Oil Products Tanker,berth,2,0 days 22:25:34,MONGSTAD
9711456.0,berth2,1,2022-03-21 10:37:30,2022-03-22 09:23:28,113969.0,Crude/Oil Products Tanker,berth,2,0 days 22:45:58,MONGSTAD
9783007.0,berth2,0,2022-04-27 01:13:57,2022-04-28 02:06:14,112038.0,Crude Oil Tanker,berth,2,1 days 00:52:17,MONGSTAD
9783007.0,berth2,1,2022-06-16 08:12:39,2022-06-17 09:14:45,112038.0,Crude Oil Tanker,berth,2,1 days 01:02:06,MONGSTAD
9783007.0,berth2,2,2022-07-29 23:57:06,2022-07-30 21:50:57,112038.0,Crude Oil Tanker,berth,2,0 days 21:53:51,MONGSTAD
9796585.0,berth2,0,2021-07-28 14:17:50,2021-07-29 06:15:58,28894.0,LPG Tanker,berth,2,0 days 15:58:08,MONGSTAD
9273064.0,berth3,0,2022-02-01 13:22:25,2022-02-02 20:54:46,148644.0,Shuttle Tanker,berth,3,1 days 07:32:21,MONGSTAD
